"exam_code","material_scope","material_group","document_type","source_repo_path","relative_path","original_filename","normalized_id","file_ext","size_bytes","sha256","qa_status","tags","notes"
"SHARED","the money trick (the institute of economic democracy,1982).pdf","shared","pdf-reference","resources/source-material/shared/The Money Trick (The Institute of Economic Democracy,1982).pdf","The Money Trick (The Institute of Economic Democracy,1982).pdf","The Money Trick (The Institute of Economic Democracy,1982).pdf","shared-pdf-reference-the-money-trick-the-institute-of-economic-democracy-1982",".pdf","40269767","EA3390D6AC92FAF87AB94A28999EF5FFBF494E5F89C899A1DC78C5F0A794CE2D","extracted","",""
"SHARED","the secrets of economic indicators 3rd edition v413hav.pdf","shared","pdf-reference","resources/source-material/shared/The Secrets Of Economic Indicators 3rd Edition V413HAV.pdf","The Secrets Of Economic Indicators 3rd Edition V413HAV.pdf","The Secrets Of Economic Indicators 3rd Edition V413HAV.pdf","shared-pdf-reference-the-secrets-of-economic-indicators-3rd-edition-v413hav",".pdf","25799744","9E7073919F37A3BD4F1353B5A7BE6FDBB325D4EE03A7566D14E6F9087312941E","extracted","",""
"SHARED","the secrets of market-driven leaders a pragmatic approach.pdf","shared","pdf-reference","resources/source-material/shared/The Secrets of Market-Driven Leaders A Pragmatic Approach.pdf","The Secrets of Market-Driven Leaders A Pragmatic Approach.pdf","The Secrets of Market-Driven Leaders A Pragmatic Approach.pdf","shared-pdf-reference-the-secrets-of-market-driven-leaders-a-pragmatic-approach",".pdf","344130","D8F5C7D2DFBA747DCE0590A71F90178E53E2DD0325EA3DBF62366E03B3AE2FF2","extracted","",""
"SHARED","the simple economics of easter island - a ricardo-malthus model of renewable resource use.pdf","shared","pdf-reference","resources/source-material/shared/The Simple Economics Of Easter Island - A Ricardo-Malthus Model Of Renewable Resource Use.pdf","The Simple Economics Of Easter Island - A Ricardo-Malthus Model Of Renewable Resource Use.pdf","The Simple Economics Of Easter Island - A Ricardo-Malthus Model Of Renewable Resource Use.pdf","shared-pdf-reference-the-simple-economics-of-easter-island-a-ricardo-malthus-model-of-renewable-resource-use",".pdf","4009148","5D7B2D9B7E8641D747EA0D0B83FDDAC8B0520D1EE2F97FDE16AB058C60D9DCCB","extracted","",""
"SHARED","the squam lake report_ fixing the financial system (2010).pdf","shared","pdf-reference","resources/source-material/shared/The Squam Lake Report_ Fixing the Financial System (2010).pdf","The Squam Lake Report_ Fixing the Financial System (2010).pdf","The Squam Lake Report_ Fixing the Financial System (2010).pdf","shared-pdf-reference-the-squam-lake-report-fixing-the-financial-system-2010",".pdf","641940","09DF8330288CC278AD50F95C830E2FFA631CEAE9E869FAAA60609DD1EEE34B4D","extracted","",""
"SHARED","the theory of games and game models lctn - andrea schalk.pdf","shared","pdf-reference","resources/source-material/shared/The Theory of Games and Game Models Lctn - Andrea Schalk.pdf","The Theory of Games and Game Models Lctn - Andrea Schalk.pdf","The Theory of Games and Game Models Lctn - Andrea Schalk.pdf","shared-pdf-reference-the-theory-of-games-and-game-models-lctn-andrea-schalk",".pdf","1012517","7617F049F85A6C8256D516D1026F97D1030B89AC98411AAE112BAB26CE4776A3","extracted","",""
"SHARED","the theory of learning in games - drew fudenberg.pdf","shared","pdf-reference","resources/source-material/shared/The Theory Of Learning In Games - Drew Fudenberg.pdf","The Theory Of Learning In Games - Drew Fudenberg.pdf","The Theory Of Learning In Games - Drew Fudenberg.pdf","shared-pdf-reference-the-theory-of-learning-in-games-drew-fudenberg",".pdf","2160259","30D3C8B85F0BFE6B38FAA2DD849680A07C011E034336AB4528776D8A7BCFA519","extracted","",""
"SHARED","the theory of search games and rendezvous - steve alpern.pdf","shared","pdf-reference","resources/source-material/shared/THE THEORY OF SEARCH GAMES AND RENDEZVOUS - Steve Alpern.pdf","THE THEORY OF SEARCH GAMES AND RENDEZVOUS - Steve Alpern.pdf","THE THEORY OF SEARCH GAMES AND RENDEZVOUS - Steve Alpern.pdf","shared-pdf-reference-the-theory-of-search-games-and-rendezvous-steve-alpern",".pdf","16302958","82EC2FF005D74FB63181D8BA4542B0CD08D8685D87E776A2993AC076C4420F02","extracted","",""
"SHARED","the turnover dilemma a question to keep employees.pdf","shared","pdf-reference","resources/source-material/shared/The Turnover Dilemma A Question to Keep Employees.pdf","The Turnover Dilemma A Question to Keep Employees.pdf","The Turnover Dilemma A Question to Keep Employees.pdf","shared-pdf-reference-the-turnover-dilemma-a-question-to-keep-employees",".pdf","901651","BE688C55E623FA0ADB701C1D43624380A693B4BC5B46A0FAEE58BF8A4F65BCAA","extracted","",""
"SHARED","the wealth of nature_ economics as if survival mattered - john michael greer (2011).pdf","shared","pdf-reference","resources/source-material/shared/The Wealth of Nature_ Economics as if Survival Mattered - John Michael Greer (2011).pdf","The Wealth of Nature_ Economics as if Survival Mattered - John Michael Greer (2011).pdf","The Wealth of Nature_ Economics as if Survival Mattered - John Michael Greer (2011).pdf","shared-pdf-reference-the-wealth-of-nature-economics-as-if-survival-mattered-john-michael-greer-2011",".pdf","1179378","A03190A335245BFE5FF55CB053922E3385A3A7C8B3A2699F21AFDFBBA9541076","extracted","",""
"SHARED","the world is flat a brief history of the 21st century.pdf","shared","pdf-reference","resources/source-material/shared/The World Is Flat A Brief History Of The 21St Century.pdf","The World Is Flat A Brief History Of The 21St Century.pdf","The World Is Flat A Brief History Of The 21St Century.pdf","shared-pdf-reference-the-world-is-flat-a-brief-history-of-the-21st-century",".pdf","13731170","394AE006E2F08A995C30F8832A36E227327686C8AD2D370D27114DBF9606EE4F","extracted","",""
"SHARED","the.supply.chain.management-best.practise.pdf","shared","pdf-reference","resources/source-material/shared/The.Supply.Chain.Management-Best.Practise.pdf","The.Supply.Chain.Management-Best.Practise.pdf","The.Supply.Chain.Management-Best.Practise.pdf","shared-pdf-reference-the-supply-chain-management-best-practise",".pdf","1527570","2C66CF45BC377B35EA7D54C35D0765C8EDFEC817F6C278B1158B74F45D4189F2","extracted","",""
"SHARED","the_agile_manager_s_guide_to_understanding_financial_statements.pdf","shared","pdf-reference","resources/source-material/shared/The_agile_manager_s_guide_to_understanding_financial_statements.pdf","The_agile_manager_s_guide_to_understanding_financial_statements.pdf","The_agile_manager_s_guide_to_understanding_financial_statements.pdf","shared-pdf-reference-the-agile-manager-s-guide-to-understanding-financial-statements",".pdf","535062","87452AD9068330B90A4287D49BA08DF48D2535FCFD7FE0E95AA034A4B8EEE8FB","extracted","",""
"SHARED","the_undercover_economist.pdf","shared","pdf-reference","resources/source-material/shared/The_Undercover_Economist.pdf","The_Undercover_Economist.pdf","The_Undercover_Economist.pdf","shared-pdf-reference-the-undercover-economist",".pdf","2540553","46B32F234F450378FA7F4B0226BF710E2DA64E67950A678A8CFF1A844A1868E8","extracted","",""
"SHARED","theroleofpolicyinthegreatrecessio_preview.pdf","shared","pdf-reference","resources/source-material/shared/TheRoleOfPolicyInTheGreatRecessio_preview.pdf","TheRoleOfPolicyInTheGreatRecessio_preview.pdf","TheRoleOfPolicyInTheGreatRecessio_preview.pdf","shared-pdf-reference-theroleofpolicyinthegreatrecessio-preview",".pdf","63459","6E52A38333819DE9EB3DEC841B61E70A1CFD32BCD44E8A5E918C0BBC55D6291A","extracted","",""
"SHARED","think and grow rich.pdf","shared","pdf-reference","resources/source-material/shared/think and grow rich.pdf","think and grow rich.pdf","think and grow rich.pdf","shared-pdf-reference-think-and-grow-rich",".pdf","1260543","D9FBEAECD14D1503FDB0C427CD590A3E6DD44529BF12A5EEBD6042A52D1E4274","extracted","",""
"SHARED","thinkpython2.pdf","shared","pdf-reference","resources/source-material/shared/thinkpython2.pdf","thinkpython2.pdf","thinkpython2.pdf","shared-pdf-reference-thinkpython2",".pdf","813574","6D5A6A1633A1B8F33BB3FB64782B824F73BFEA5F2E24959370F1D8005942F563","extracted","",""
"SHARED","thomas - the financial crisis and federal reserve policy (2011).pdf","shared","pdf-reference","resources/source-material/shared/Thomas - The Financial Crisis and Federal Reserve Policy (2011).pdf","Thomas - The Financial Crisis and Federal Reserve Policy (2011).pdf","Thomas - The Financial Crisis and Federal Reserve Policy (2011).pdf","shared-pdf-reference-thomas-the-financial-crisis-and-federal-reserve-policy-2011",".pdf","11180408","649441DFD031A767E5D05CCF85E3918DC4B8EE1CEB9D5B727D37244CC423139F","extracted","",""
"SHARED","thomas malthus - an essay on the principle of population (1798).pdf","shared","pdf-reference","resources/source-material/shared/Thomas Malthus - An Essay on the Principle of Population (1798).pdf","Thomas Malthus - An Essay on the Principle of Population (1798).pdf","Thomas Malthus - An Essay on the Principle of Population (1798).pdf","shared-pdf-reference-thomas-malthus-an-essay-on-the-principle-of-population-1798",".pdf","948754","DAF30E5269AD081ED9A2EFD0D2FFCE724F131CEE31502786D402335694C8FB91","extracted","",""
"SHARED","tian g. microeconomic theory (ln, tamu, 2004)(253s)_gc_.pdf","shared","pdf-reference","resources/source-material/shared/Tian G. Microeconomic theory (LN, TAMU, 2004)(253s)_GC_.pdf","Tian G. Microeconomic theory (LN, TAMU, 2004)(253s)_GC_.pdf","Tian G. Microeconomic theory (LN, TAMU, 2004)(253s)_GC_.pdf","shared-pdf-reference-tian-g-microeconomic-theory-ln-tamu-2004-253s-gc",".pdf","1743146","84EC5674621592C07ECD1F1BFB9E665A24795996398E42345C48E34CB99A53AB","extracted","",""
"SHARED","time series and spectral methods in econometrics.pdf","shared","pdf-reference","resources/source-material/shared/Time Series and SPectral Methods in Econometrics.PDF","Time Series and SPectral Methods in Econometrics.PDF","Time Series and SPectral Methods in Econometrics.PDF","shared-pdf-reference-time-series-and-spectral-methods-in-econometrics",".pdf","2679577","490B1202987829FFD2E23DACC3B3C9C814AB6F00CBC9CC122A891CC83C259379","extracted","",""
"SHARED","trading ebook - patterns in three centuries of stock market prices.pdf","shared","pdf-reference","resources/source-material/shared/Trading ebook - Patterns in Three Centuries of Stock Market Prices.pdf","Trading ebook - Patterns in Three Centuries of Stock Market Prices.pdf","Trading ebook - Patterns in Three Centuries of Stock Market Prices.pdf","shared-pdf-reference-trading-ebook-patterns-in-three-centuries-of-stock-market-prices",".pdf","2369196","6AA6BFB39991321491D8BE3BA97CAA42E83B59B11B2BA7E00E3FBEEFD39A43C5","extracted","",""
"SHARED","trading for a living in the forex market.pdf","shared","pdf-reference","resources/source-material/shared/Trading For A Living In The Forex Market.pdf","Trading For A Living In The Forex Market.pdf","Trading For A Living In The Forex Market.pdf","shared-pdf-reference-trading-for-a-living-in-the-forex-market",".pdf","2039385","141733F0C8BAC423E535A9F6B53A2D221E0E3AF2890D84195582F18AD57F723B","extracted","",""
"SHARED","trahan - the era of uncertainty_ global investment strategies for inflation, deflation, and the middle ground (2011).pdf","shared","pdf-reference","resources/source-material/shared/Trahan - The Era of Uncertainty_ Global Investment Strategies for Inflation, Deflation, and the Middle Ground (2011).pdf","Trahan - The Era of Uncertainty_ Global Investment Strategies for Inflation, Deflation, and the Middle Ground (2011).pdf","Trahan - The Era of Uncertainty_ Global Investment Strategies for Inflation, Deflation, and the Middle Ground (2011).pdf","shared-pdf-reference-trahan-the-era-of-uncertainty-global-investment-strategies-for-inflation-deflation-and-the-middle-ground-2011",".pdf","1435062","3AE588D21E916F17B8F82C658C1C8C9EFF638F49C3B8247D628105A344BDF0A2","extracted","",""
"SHARED","train k.e. discrete choice methods with simulation (2ed., cup, 2009)(isbn 0521766559)(o)(343s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Train K.E. Discrete Choice Methods with Simulation (2ed., CUP, 2009)(ISBN 0521766559)(O)(343s)_GL_.pdf","Train K.E. Discrete Choice Methods with Simulation (2ed., CUP, 2009)(ISBN 0521766559)(O)(343s)_GL_.pdf","Train K.E. Discrete Choice Methods with Simulation (2ed., CUP, 2009)(ISBN 0521766559)(O)(343s)_GL_.pdf","shared-pdf-reference-train-k-e-discrete-choice-methods-with-simulation-2ed-cup-2009-isbn-0521766559-o-343s-gl",".pdf","1623809","2125E123845109EEE3C1D754B39CC5C239A3D8297D8287172BFEE12A1B00789D","extracted","",""
"SHARED","treaster j.b. paul volcker (wiley, 2004)(isbn 0471428124)(259s)_gh_.pdf","shared","pdf-reference","resources/source-material/shared/Treaster J.B. Paul Volcker (Wiley, 2004)(ISBN 0471428124)(259s)_GH_.pdf","Treaster J.B. Paul Volcker (Wiley, 2004)(ISBN 0471428124)(259s)_GH_.pdf","Treaster J.B. Paul Volcker (Wiley, 2004)(ISBN 0471428124)(259s)_GH_.pdf","shared-pdf-reference-treaster-j-b-paul-volcker-wiley-2004-isbn-0471428124-259s-gh",".pdf","717828","F21BAC25EB50E6F74D68E7244EA574B5ABF113DB7BAFF1F3D949B220474C93BD","extracted","",""
"SHARED","triumph-of-the-city---edward-glaeser.pdf","shared","pdf-reference","resources/source-material/shared/Triumph-of-the-City---Edward-Glaeser.pdf","Triumph-of-the-City---Edward-Glaeser.pdf","Triumph-of-the-City---Edward-Glaeser.pdf","shared-pdf-reference-triumph-of-the-city-edward-glaeser",".pdf","2105327","5CBA8E70642CB28403EC6EB17BAF70ECF87F1059B0BF9A46A78FCC4DCE438AAB","extracted","",""
"SHARED","truman e.m. inflation targeting in the world economy (institute for international economics, 2003)(isbn 0881323454)(o)(278s)_gi_.pdf","shared","pdf-reference","resources/source-material/shared/Truman E.M. Inflation targeting in the world economy (Institute for International Economics, 2003)(ISBN 0881323454)(O)(278s)_GI_.pdf","Truman E.M. Inflation targeting in the world economy (Institute for International Economics, 2003)(ISBN 0881323454)(O)(278s)_GI_.pdf","Truman E.M. Inflation targeting in the world economy (Institute for International Economics, 2003)(ISBN 0881323454)(O)(278s)_GI_.pdf","shared-pdf-reference-truman-e-m-inflation-targeting-in-the-world-economy-institute-for-international-economics-2003-isbn-0881323454-o-278s-gi",".pdf","914678","FEF9C28FE75EED8DB139E0EC66186EA20D48F963C0EFB91890ECE1F2C4E04E27","extracted","",""
"SHARED","turner - the credit crunch_ housing bubbles, globalisation and the worldwide economic crisis (2008).pdf","shared","pdf-reference","resources/source-material/shared/Turner - The Credit Crunch_ Housing Bubbles, Globalisation and the Worldwide Economic Crisis (2008).pdf","Turner - The Credit Crunch_ Housing Bubbles, Globalisation and the Worldwide Economic Crisis (2008).pdf","Turner - The Credit Crunch_ Housing Bubbles, Globalisation and the Worldwide Economic Crisis (2008).pdf","shared-pdf-reference-turner-the-credit-crunch-housing-bubbles-globalisation-and-the-worldwide-economic-crisis-2008",".pdf","1210905","64AA4849D471D6ADB4050096CEEA9F987215984864A20DCF7510A58A50A5F639","extracted","",""
"SHARED","ullah a. finite sample econometrics (oup, 2004)(isbn 0198774478)(o)(241s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Ullah A. Finite sample econometrics (OUP, 2004)(ISBN 0198774478)(O)(241s)_GL_.pdf","Ullah A. Finite sample econometrics (OUP, 2004)(ISBN 0198774478)(O)(241s)_GL_.pdf","Ullah A. Finite sample econometrics (OUP, 2004)(ISBN 0198774478)(O)(241s)_GL_.pdf","shared-pdf-reference-ullah-a-finite-sample-econometrics-oup-2004-isbn-0198774478-o-241s-gl",".pdf","3276575","4A29E132E6EE8D0A0722BD6ECF44B6C0AAEDA514AB1BEB024B98EF7BF4F96FCE","extracted","",""
"SHARED","underhill - global financial integration thirty years on_ from reform to crisis (2010).pdf","shared","pdf-reference","resources/source-material/shared/Underhill - Global Financial Integration Thirty Years On_ From Reform to Crisis (2010).pdf","Underhill - Global Financial Integration Thirty Years On_ From Reform to Crisis (2010).pdf","Underhill - Global Financial Integration Thirty Years On_ From Reform to Crisis (2010).pdf","shared-pdf-reference-underhill-global-financial-integration-thirty-years-on-from-reform-to-crisis-2010",".pdf","2148569","5F8DE23B4AB104E1307D12073FB4C61C9AAACFA33C4AC23DB5C9007F171AE2A3","extracted","",""
"SHARED","understanding statistics using r.pdf","shared","pdf-reference","resources/source-material/shared/Understanding Statistics Using R.pdf","Understanding Statistics Using R.pdf","Understanding Statistics Using R.pdf","shared-pdf-reference-understanding-statistics-using-r",".pdf","3077512","835830AFB57F845ADC4C77A1D945F370987B43D358A10827D99D446A05D4FEC5","extracted","",""
"SHARED","unit roorts, structural breaks and trends.pdf","shared","pdf-reference","resources/source-material/shared/Unit Roorts, Structural Breaks and Trends.PDF","Unit Roorts, Structural Breaks and Trends.PDF","Unit Roorts, Structural Breaks and Trends.PDF","shared-pdf-reference-unit-roorts-structural-breaks-and-trends",".pdf","7065634","0BEDAC898488C094F1169752E7C15CC4F3054BAD7A8E5DFD2902664E843EA167","extracted","",""
"SHARED","using matlab in linear algebra.pdf","shared","pdf-reference","resources/source-material/shared/Using MATLAB in Linear Algebra.pdf","Using MATLAB in Linear Algebra.pdf","Using MATLAB in Linear Algebra.pdf","shared-pdf-reference-using-matlab-in-linear-algebra",".pdf","113664","774B3E5645CDFD67E5F5E4B777D0A6C17753ADC70E8CB9532C4AC5B5DF927982","extracted","",""
"SHARED","vaggi g., groenewegen p. a concise history of economic thought (palgrave, 2003)(isbn 0333999363)(359s)_gh_.pdf","shared","pdf-reference","resources/source-material/shared/Vaggi G., Groenewegen P. A concise history of economic thought (Palgrave, 2003)(ISBN 0333999363)(359s)_GH_.pdf","Vaggi G., Groenewegen P. A concise history of economic thought (Palgrave, 2003)(ISBN 0333999363)(359s)_GH_.pdf","Vaggi G., Groenewegen P. A concise history of economic thought (Palgrave, 2003)(ISBN 0333999363)(359s)_GH_.pdf","shared-pdf-reference-vaggi-g-groenewegen-p-a-concise-history-of-economic-thought-palgrave-2003-isbn-0333999363-359s-gh",".pdf","948586","597A16CB9EC218B4E3EA3EE1D20F2184541FDF3FBC4D1735D8B70E35E01EC514","extracted","",""
"SHARED","vaidhyanathan.copyrights and copywrongs_the rise of intellectual property and how it threatens creativity  (2001).pdf","shared","pdf-reference","resources/source-material/shared/Vaidhyanathan.Copyrights and copywrongs_the rise of intellectual property and how it threatens creativity  (2001).pdf","Vaidhyanathan.Copyrights and copywrongs_the rise of intellectual property and how it threatens creativity  (2001).pdf","Vaidhyanathan.Copyrights and copywrongs_the rise of intellectual property and how it threatens creativity  (2001).pdf","shared-pdf-reference-vaidhyanathan-copyrights-and-copywrongs-the-rise-of-intellectual-property-and-how-it-threatens-creativity-2001",".pdf","2305024","7D3EA9BD2B07AFE1DCF9F76FBE95DE2D81F3DB95869F79723BDE32D242099352","extracted","",""
"SHARED","vaidhyanathan.the googlization of everything and why we should worry (2011).pdf","shared","pdf-reference","resources/source-material/shared/Vaidhyanathan.The Googlization of Everything and Why We Should Worry (2011).pdf","Vaidhyanathan.The Googlization of Everything and Why We Should Worry (2011).pdf","Vaidhyanathan.The Googlization of Everything and Why We Should Worry (2011).pdf","shared-pdf-reference-vaidhyanathan-the-googlization-of-everything-and-why-we-should-worry-2011",".pdf","857302","1C6331D5459118841FD4A1678A79CEE4CAAF839AA419343E10983504F303EC9B","extracted","",""
"SHARED","vaidyanathan p. the theory of linear prediction (morgan, 2008)(isbn 1598295756)(197s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Vaidyanathan P. The theory of linear prediction (Morgan, 2008)(ISBN 1598295756)(197s)_GL_.pdf","Vaidyanathan P. The theory of linear prediction (Morgan, 2008)(ISBN 1598295756)(197s)_GL_.pdf","Vaidyanathan P. The theory of linear prediction (Morgan, 2008)(ISBN 1598295756)(197s)_GL_.pdf","shared-pdf-reference-vaidyanathan-p-the-theory-of-linear-prediction-morgan-2008-isbn-1598295756-197s-gl",".pdf","1891841","E2A7F9E1824319CAC71F0C79DECB268977361FA0CFE59EC94F8498DD0AAC3ADA","extracted","",""
"SHARED","vandekerckhove - responsible investment in times of turmoil (2011).pdf","shared","pdf-reference","resources/source-material/shared/Vandekerckhove - Responsible Investment in Times of Turmoil (2011).pdf","Vandekerckhove - Responsible Investment in Times of Turmoil (2011).pdf","Vandekerckhove - Responsible Investment in Times of Turmoil (2011).pdf","shared-pdf-reference-vandekerckhove-responsible-investment-in-times-of-turmoil-2011",".pdf","2384804","C1BFFA0B4C5EF2BD9B17B983975B31D03EAD23BBF5223EBE67E8FB1251982376","extracted","",""
"SHARED","vaughan-whitehead - work inequalities in the crisis_ evidence from europe (2011).pdf","shared","pdf-reference","resources/source-material/shared/Vaughan-Whitehead - Work Inequalities in the Crisis_ Evidence from Europe (2011).pdf","Vaughan-Whitehead - Work Inequalities in the Crisis_ Evidence from Europe (2011).pdf","Vaughan-Whitehead - Work Inequalities in the Crisis_ Evidence from Europe (2011).pdf","shared-pdf-reference-vaughan-whitehead-work-inequalities-in-the-crisis-evidence-from-europe-2011",".pdf","13896661","B69E5399B01D69E17F4CC777D662911DA1E806B164666FE8FDD0197EFA2C21F9","extracted","",""
"SHARED","vector autoregressions and cointegration.pdf","shared","pdf-reference","resources/source-material/shared/Vector Autoregressions and Cointegration.PDF","Vector Autoregressions and Cointegration.PDF","Vector Autoregressions and Cointegration.PDF","shared-pdf-reference-vector-autoregressions-and-cointegration",".pdf","4673159","CB3D853269BD1C08D182C3074A891CA25E1B88A63BB6901EB800AD6B9560A5F6","extracted","",""
"SHARED","vega-redondo f. evolution, games, and economic behaviour (oup, 1996)(isbn 0198774737)(o)(222s)_gg_.pdf","shared","pdf-reference","resources/source-material/shared/Vega-Redondo F. Evolution, games, and economic behaviour (OUP, 1996)(ISBN 0198774737)(O)(222s)_GG_.pdf","Vega-Redondo F. Evolution, games, and economic behaviour (OUP, 1996)(ISBN 0198774737)(O)(222s)_GG_.pdf","Vega-Redondo F. Evolution, games, and economic behaviour (OUP, 1996)(ISBN 0198774737)(O)(222s)_GG_.pdf","shared-pdf-reference-vega-redondo-f-evolution-games-and-economic-behaviour-oup-1996-isbn-0198774737-o-222s-gg",".pdf","2464755","DD1066C4F06EA1FC8F0F505E9C3A1BC84BDDFDA9EE210D4F0E262DCE82193C8E","extracted","",""
"SHARED","visser h. a guide to international monetary economics (3ed., elgar, 2004)(isbn 1843765950)(o)(272s)_gi_.pdf","shared","pdf-reference","resources/source-material/shared/Visser H. A guide to international monetary economics (3ed., Elgar, 2004)(ISBN 1843765950)(O)(272s)_GI_.pdf","Visser H. A guide to international monetary economics (3ed., Elgar, 2004)(ISBN 1843765950)(O)(272s)_GI_.pdf","Visser H. A guide to international monetary economics (3ed., Elgar, 2004)(ISBN 1843765950)(O)(272s)_GI_.pdf","shared-pdf-reference-visser-h-a-guide-to-international-monetary-economics-3ed-elgar-2004-isbn-1843765950-o-272s-gi",".pdf","1164887","FA4D809D2589D013B8A7D683850C91780E9B048E0DE3C13DA9E7E9E47B2DF058","extracted","",""
"SHARED","von mises l. human action (4ed., fox & wilkes, 1996)(isbn 0930073185)(930s)_gpop_.pdf","shared","pdf-reference","resources/source-material/shared/von Mises L. Human Action (4ed., Fox & Wilkes, 1996)(ISBN 0930073185)(930s)_GPop_.pdf","von Mises L. Human Action (4ed., Fox & Wilkes, 1996)(ISBN 0930073185)(930s)_GPop_.pdf","von Mises L. Human Action (4ed., Fox & Wilkes, 1996)(ISBN 0930073185)(930s)_GPop_.pdf","shared-pdf-reference-von-mises-l-human-action-4ed-fox-wilkes-1996-isbn-0930073185-930s-gpop",".pdf","3431442","94031498AEFE596C81E498AADF221CE515F662DE6B2413C2703EF4B847A52003","extracted","",""
"SHARED","vradis & dalakoglou - revolt and crisis in greece_ between a present yet to pass and a future still to come (2011).pdf","shared","pdf-reference","resources/source-material/shared/Vradis & Dalakoglou - Revolt and Crisis in Greece_ Between a Present Yet to Pass and a Future Still to Come (2011).pdf","Vradis & Dalakoglou - Revolt and Crisis in Greece_ Between a Present Yet to Pass and a Future Still to Come (2011).pdf","Vradis & Dalakoglou - Revolt and Crisis in Greece_ Between a Present Yet to Pass and a Future Still to Come (2011).pdf","shared-pdf-reference-vradis-dalakoglou-revolt-and-crisis-in-greece-between-a-present-yet-to-pass-and-a-future-still-to-come-2011",".pdf","19937960","EA65E91AFF6DDC925EBA27B2F4155FCB33741887647771F4582A4C1F8284F5B7","extracted","",""
"SHARED","waggoner - bailout_ what the rescue of bear stearns and the credit crisis mean for your investments (2008).pdf","shared","pdf-reference","resources/source-material/shared/Waggoner - Bailout_ What the Rescue of Bear Stearns and the Credit Crisis Mean for Your Investments (2008).pdf","Waggoner - Bailout_ What the Rescue of Bear Stearns and the Credit Crisis Mean for Your Investments (2008).pdf","Waggoner - Bailout_ What the Rescue of Bear Stearns and the Credit Crisis Mean for Your Investments (2008).pdf","shared-pdf-reference-waggoner-bailout-what-the-rescue-of-bear-stearns-and-the-credit-crisis-mean-for-your-investments-2008",".pdf","840779","E3D9B95FFC66EBA339918BB549FF38E331D27295E35EBA29D238FA75913B5B15","extracted","",""
"SHARED","wald,likelihood ratio and lagrange multiplier tests in econometrics.pdf","shared","pdf-reference","resources/source-material/shared/Wald,Likelihood Ratio and Lagrange Multiplier Tests in Econometrics.PDF","Wald,Likelihood Ratio and Lagrange Multiplier Tests in Econometrics.PDF","Wald,Likelihood Ratio and Lagrange Multiplier Tests in Econometrics.PDF","shared-pdf-reference-wald-likelihood-ratio-and-lagrange-multiplier-tests-in-econometrics",".pdf","2999882","9A3CB6443157011CF8DDEB1BD4534C2F4AC19747334CA1BDD3FB5030E1657051","extracted","",""
"SHARED","waldfogel - the tyranny of the market_ why you can_t always get what you want (2007).pdf","shared","pdf-reference","resources/source-material/shared/Waldfogel - The Tyranny of the Market_ Why You Can_t Always Get What You Want (2007).pdf","Waldfogel - The Tyranny of the Market_ Why You Can_t Always Get What You Want (2007).pdf","Waldfogel - The Tyranny of the Market_ Why You Can_t Always Get What You Want (2007).pdf","shared-pdf-reference-waldfogel-the-tyranny-of-the-market-why-you-can-t-always-get-what-you-want-2007",".pdf","484708","D57714C995309A73E253C3097E360AA642E538CCE23A6F179011A72E0360A8A4","extracted","",""
"SHARED","wallach - protecting clients from fraud, incompetence and scams (2010).pdf","shared","pdf-reference","resources/source-material/shared/Wallach - Protecting Clients from Fraud, Incompetence and Scams (2010).pdf","Wallach - Protecting Clients from Fraud, Incompetence and Scams (2010).pdf","Wallach - Protecting Clients from Fraud, Incompetence and Scams (2010).pdf","shared-pdf-reference-wallach-protecting-clients-from-fraud-incompetence-and-scams-2010",".pdf","1485828","F6224E83998D9B9A6A807994D99BEBDE14F2AAE91BD450F667AA827EFA238B15","extracted","",""
"SHARED","wallison - privatizing fannie mae, freddie mac, and the federal home loan banks_ why and how (2004).pdf","shared","pdf-reference","resources/source-material/shared/Wallison - Privatizing Fannie Mae, Freddie Mac, and the Federal Home Loan Banks_ Why and How (2004).pdf","Wallison - Privatizing Fannie Mae, Freddie Mac, and the Federal Home Loan Banks_ Why and How (2004).pdf","Wallison - Privatizing Fannie Mae, Freddie Mac, and the Federal Home Loan Banks_ Why and How (2004).pdf","shared-pdf-reference-wallison-privatizing-fannie-mae-freddie-mac-and-the-federal-home-loan-banks-why-and-how-2004",".pdf","1019232","0A3224B1B16EDB0632DB99633F8D47AA9A1CC9279D34456E3459DB7EA1E415EE","extracted","",""
"SHARED","walsh j. keynes and the market (wiley, 2008)(isbn 047028496x)(225s)_gpop_.pdf","shared","pdf-reference","resources/source-material/shared/Walsh J. Keynes and the Market (Wiley, 2008)(ISBN 047028496X)(225s)_GPop_.pdf","Walsh J. Keynes and the Market (Wiley, 2008)(ISBN 047028496X)(225s)_GPop_.pdf","Walsh J. Keynes and the Market (Wiley, 2008)(ISBN 047028496X)(225s)_GPop_.pdf","shared-pdf-reference-walsh-j-keynes-and-the-market-wiley-2008-isbn-047028496x-225s-gpop",".pdf","948242","3CD64452CB3D33F41342C1805F0768AB4A49614CDF087ECF15B5963D8BE4584F","extracted","",""
