"exam_code","year","sitting","document_type","source_repo_path","original_filename","normalized_id","file_ext","size_bytes","has_solutions","has_examiner_report","qa_status","topics","tags","notes","last_attempt_date"
"SA7","2021","April","question-paper","resources/past-papers/raw/SA7/Apr21/SA7_121_EXAM.pdf","SA7_121_EXAM.pdf","sa7-2021-april-question-paper-sa7-121-exam",".pdf","185086","no","no","pending","","","",""
"SA7","2021","September","examiner-report","resources/past-papers/raw/SA7/Sep21/IandF_SA7_202109_Examiner Report.pdf","IandF_SA7_202109_Examiner Report.pdf","sa7-2021-september-examiner-report-iandf-sa7-202109-examiner-report",".pdf","60648","no","yes","pending","","","",""
"SA7","2021","September","question-paper","resources/past-papers/raw/SA7/Sep21/SA7_221_EXAM_Final Clean.pdf","SA7_221_EXAM_Final Clean.pdf","sa7-2021-september-question-paper-sa7-221-exam-final-clean",".pdf","282647","no","no","pending","","","",""
"SA7","2022","April","examiner-report","resources/past-papers/raw/SA7/Apr22/landF_SA7_202204_Examiner Report.pdf","landF_SA7_202204_Examiner Report.pdf","sa7-2022-april-examiner-report-landf-sa7-202204-examiner-report",".pdf","97173","no","yes","pending","","","",""
"SA7","2022","April","question-paper","resources/past-papers/raw/SA7/Apr22/SA7_April22_EXAM_Clean Proof.pdf","SA7_April22_EXAM_Clean Proof.pdf","sa7-2022-april-question-paper-sa7-april22-exam-clean-proof",".pdf","166407","no","no","pending","","","",""
"SA7","2022","September","examiner-report","resources/past-papers/raw/SA7/Sep22/IandF_SA7_202209_Examiner Report.pdf","IandF_SA7_202209_Examiner Report.pdf","sa7-2022-september-examiner-report-iandf-sa7-202209-examiner-report",".pdf","100540","no","yes","pending","","","",""
"SA7","2022","September","question-paper","resources/past-papers/raw/SA7/Sep22/SA7_September22_EXAM.pdf","SA7_September22_EXAM.pdf","sa7-2022-september-question-paper-sa7-september22-exam",".pdf","292138","no","no","pending","","","",""
"SA7","2022","September","supplementary-workbook","resources/past-papers/raw/SA7/Sep22/SA7 2022 Paper 1 Q1.xlsx","SA7 2022 Paper 1 Q1.xlsx","sa7-2022-september-supplementary-workbook-sa7-2022-paper-1-q1",".xlsx","52330","no","no","pending","","","",""
"SA7","2022","September","supplementary-workbook","resources/past-papers/raw/SA7/Sep22/SA7 2022 Paper 1 Q2.xlsx","SA7 2022 Paper 1 Q2.xlsx","sa7-2022-september-supplementary-workbook-sa7-2022-paper-1-q2",".xlsx","13526","no","no","pending","","","",""
"SA7","2023","April","examiner-report","resources/past-papers/raw/SA7/Apr23/IandF_SA7_202304_Examiner Report.pdf","IandF_SA7_202304_Examiner Report.pdf","sa7-2023-april-examiner-report-iandf-sa7-202304-examiner-report",".pdf","102356","no","yes","pending","","","",""
"SA7","2023","April","question-paper","resources/past-papers/raw/SA7/Apr23/SA7_April23_EXAM_Clean Proof.pdf","SA7_April23_EXAM_Clean Proof.pdf","sa7-2023-april-question-paper-sa7-april23-exam-clean-proof",".pdf","907570","no","no","pending","","","",""
"SA7","2023","September","examiner-report","resources/past-papers/raw/SA7/Sep23/IandF_SA7_202309_Examiner Report.pdf","IandF_SA7_202309_Examiner Report.pdf","sa7-2023-september-examiner-report-iandf-sa7-202309-examiner-report",".pdf","149372","no","yes","pending","","","",""
"SA7","2023","September","question-paper","resources/past-papers/raw/SA7/Sep23/SA7_September23_EXAM_Clean Proof.pdf","SA7_September23_EXAM_Clean Proof.pdf","sa7-2023-september-question-paper-sa7-september23-exam-clean-proof",".pdf","194451","no","no","pending","","","",""
"SA7","2024","April","examiner-report","resources/past-papers/raw/SA7/Apr24/SA7_April 2024_Examiner Report.pdf","SA7_April 2024_Examiner Report.pdf","sa7-2024-april-examiner-report-sa7-april-2024-examiner-report",".pdf","298350","no","yes","pending","","","",""
"SA7","2024","April","question-paper","resources/past-papers/raw/SA7/Apr24/SA7_April_2024_Exam_Paper.pdf","SA7_April_2024_Exam_Paper.pdf","sa7-2024-april-question-paper-sa7-april-2024-exam-paper",".pdf","170013","no","no","pending","","","",""
"SA7","2024","September","examiner-report","resources/past-papers/raw/SA7/Sep24/SA7_September 2024_Examiner Report.pdf","SA7_September 2024_Examiner Report.pdf","sa7-2024-september-examiner-report-sa7-september-2024-examiner-report",".pdf","313528","no","yes","pending","","","",""
"SA7","2024","September","question-paper","resources/past-papers/raw/SA7/Sep24/SA7_September 2024_Exam Paper.pdf","SA7_September 2024_Exam Paper.pdf","sa7-2024-september-question-paper-sa7-september-2024-exam-paper",".pdf","147425","no","no","pending","","","",""
"SA7","2025","April","examiner-report","resources/past-papers/raw/SA7/Apr25/SA7_April2025_Examiners' Report.pdf","SA7_April2025_Examiners' Report.pdf","sa7-2025-april-examiner-report-sa7-april2025-examiners-report",".pdf","659771","no","yes","pending","","","",""
"SA7","2025","April","question-paper","resources/past-papers/raw/SA7/Apr25/SA7_April2025_Exam Paper.pdf","SA7_April2025_Exam Paper.pdf","sa7-2025-april-question-paper-sa7-april2025-exam-paper",".pdf","199267","no","no","pending","","","",""
"SA7","2025","September","question-paper","resources/past-papers/raw/SA7/Sep25/SA7_Sept2025_Exam.pdf","SA7_Sept2025_Exam.pdf","sa7-2025-september-question-paper-sa7-sept2025-exam",".pdf","175581","no","no","pending","","","",""
"SP1","2020","September","examiner-report","resources/past-papers/raw/SP1/Sep20/IandF_SP1_202009_Examiners_Report.pdf","IandF_SP1_202009_Examiners_Report.pdf","sp1-2020-september-examiner-report-iandf-sp1-202009-examiners-report",".pdf","121934","no","yes","pending","","","",""
"SP1","2020","September","question-paper","resources/past-papers/raw/SP1/Sep20/IandF_SP1_202009_ExamPaper.pdf","IandF_SP1_202009_ExamPaper.pdf","sp1-2020-september-question-paper-iandf-sp1-202009-exampaper",".pdf","202449","no","no","pending","","","",""
"SP1","2021","April","examiner-report","resources/past-papers/raw/SP1/Apr21/IandF_SP1_202104_Examiners_Report.pdf","IandF_SP1_202104_Examiners_Report.pdf","sp1-2021-april-examiner-report-iandf-sp1-202104-examiners-report",".pdf","158421","no","yes","pending","","","",""
"SP1","2021","April","question-paper","resources/past-papers/raw/SP1/Apr21/SP1_121_EXAM.pdf","SP1_121_EXAM.pdf","sp1-2021-april-question-paper-sp1-121-exam",".pdf","167083","no","no","pending","","","",""
"SP1","2021","September","examiner-report","resources/past-papers/raw/SP1/Sep21/IandF_SP1_202109_ Examiner Report.pdf","IandF_SP1_202109_ Examiner Report.pdf","sp1-2021-september-examiner-report-iandf-sp1-202109-examiner-report",".pdf","203359","no","yes","pending","","","",""
"SP1","2021","September","question-paper","resources/past-papers/raw/SP1/Sep21/SP1_221_EXAM_Final Clean.pdf","SP1_221_EXAM_Final Clean.pdf","sp1-2021-september-question-paper-sp1-221-exam-final-clean",".pdf","228210","no","no","pending","","","",""
"SP1","2022","April","examiner-report","resources/past-papers/raw/SP1/Apr22/IandF_SP1_202204_ Examiner Report.pdf","IandF_SP1_202204_ Examiner Report.pdf","sp1-2022-april-examiner-report-iandf-sp1-202204-examiner-report",".pdf","128199","no","yes","pending","","","",""
"SP1","2022","April","question-paper","resources/past-papers/raw/SP1/Apr22/SP1_April22_EXAM_Clean Proof.pdf","SP1_April22_EXAM_Clean Proof.pdf","sp1-2022-april-question-paper-sp1-april22-exam-clean-proof",".pdf","210152","no","no","pending","","","",""
"SP1","2022","September","examiner-report","resources/past-papers/raw/SP1/Sep22/IandF_SP1_202209_Examiner Report.pdf","IandF_SP1_202209_Examiner Report.pdf","sp1-2022-september-examiner-report-iandf-sp1-202209-examiner-report",".pdf","201670","no","yes","pending","","","",""
"SP1","2022","September","question-paper","resources/past-papers/raw/SP1/Sep22/SP1_September22_EXAM.pdf","SP1_September22_EXAM.pdf","sp1-2022-september-question-paper-sp1-september22-exam",".pdf","161759","no","no","pending","","","",""
"SP1","2023","April","examiner-report","resources/past-papers/raw/SP1/Apr23/IandF_SP1_202304_Examiner report.pdf","IandF_SP1_202304_Examiner report.pdf","sp1-2023-april-examiner-report-iandf-sp1-202304-examiner-report",".pdf","216880","no","yes","pending","","","",""
"SP1","2023","April","question-paper","resources/past-papers/raw/SP1/Apr23/SP1_April23_EXAM_Clean Proof.pdf","SP1_April23_EXAM_Clean Proof.pdf","sp1-2023-april-question-paper-sp1-april23-exam-clean-proof",".pdf","204940","no","no","pending","","","",""
"SP1","2023","September","examiner-report","resources/past-papers/raw/SP1/Sep23/IandF_SP1_202309_Examiner Report.pdf","IandF_SP1_202309_Examiner Report.pdf","sp1-2023-september-examiner-report-iandf-sp1-202309-examiner-report",".pdf","234186","no","yes","pending","","","",""
"SP1","2023","September","question-paper","resources/past-papers/raw/SP1/Sep23/SP1_September23_EXAM_Clean Proof (1).pdf","SP1_September23_EXAM_Clean Proof (1).pdf","sp1-2023-september-question-paper-sp1-september23-exam-clean-proof-1",".pdf","220974","no","no","pending","","","",""
"SP1","2024","April","examiner-report","resources/past-papers/raw/SP1/Apr24/SP1_April 2024_Examiner Report.pdf","SP1_April 2024_Examiner Report.pdf","sp1-2024-april-examiner-report-sp1-april-2024-examiner-report",".pdf","486053","no","yes","pending","","","",""
"SP1","2024","April","question-paper","resources/past-papers/raw/SP1/Apr24/SP1_April_2024_Exam_Paper.pdf","SP1_April_2024_Exam_Paper.pdf","sp1-2024-april-question-paper-sp1-april-2024-exam-paper",".pdf","154002","no","no","pending","","","",""
"SP1","2024","September","examiner-report","resources/past-papers/raw/SP1/Sep24/SP1_September 2024_Examiner Report.pdf","SP1_September 2024_Examiner Report.pdf","sp1-2024-september-examiner-report-sp1-september-2024-examiner-report",".pdf","540546","no","yes","pending","","","",""
"SP1","2024","September","question-paper","resources/past-papers/raw/SP1/Sep24/SP1_September 2024_Exam Paper.pdf","SP1_September 2024_Exam Paper.pdf","sp1-2024-september-question-paper-sp1-september-2024-exam-paper",".pdf","159394","no","no","pending","","","",""
"SP1","2025","April","examiner-report","resources/past-papers/raw/SP1/Apr25/SP1_April2025_Examiners' Report.pdf","SP1_April2025_Examiners' Report.pdf","sp1-2025-april-examiner-report-sp1-april2025-examiners-report",".pdf","917296","no","yes","pending","","","",""
"SP1","2025","April","question-paper","resources/past-papers/raw/SP1/Apr25/SP1_April2025_Exam Paper.pdf","SP1_April2025_Exam Paper.pdf","sp1-2025-april-question-paper-sp1-april2025-exam-paper",".pdf","159812","no","no","pending","","","",""
"SP1","2025","September","question-paper","resources/past-papers/raw/SP1/Sep25/SP1_Sept2025_Exam.pdf","SP1_Sept2025_Exam.pdf","sp1-2025-september-question-paper-sp1-sept2025-exam",".pdf","186558","no","no","pending","","","",""
"SP2","2020","September","examiner-report","resources/past-papers/raw/SP2/Sep20/IandF_SP2_202009_Examiners_Report.pdf","IandF_SP2_202009_Examiners_Report.pdf","sp2-2020-september-examiner-report-iandf-sp2-202009-examiners-report",".pdf","124497","no","yes","pending","","","",""
"SP2","2020","September","question-paper","resources/past-papers/raw/SP2/Sep20/IandF_SP2_202009_ExamPaper.pdf","IandF_SP2_202009_ExamPaper.pdf","sp2-2020-september-question-paper-iandf-sp2-202009-exampaper",".pdf","273676","no","no","pending","","","",""
"SP2","2021","April","examiner-report","resources/past-papers/raw/SP2/Apr21/IandF_SP2_202104_Examiners_Report.pdf","IandF_SP2_202104_Examiners_Report.pdf","sp2-2021-april-examiner-report-iandf-sp2-202104-examiners-report",".pdf","112781","no","yes","pending","","","",""
"SP2","2021","April","question-paper","resources/past-papers/raw/SP2/Apr21/SP2_121_EXAM.pdf","SP2_121_EXAM.pdf","sp2-2021-april-question-paper-sp2-121-exam",".pdf","222653","no","no","pending","","","",""
"SP2","2021","September","examiner-report","resources/past-papers/raw/SP2/Sep21/IandF_SP2_202109_ Examiner Report.pdf","IandF_SP2_202109_ Examiner Report.pdf","sp2-2021-september-examiner-report-iandf-sp2-202109-examiner-report",".pdf","126000","no","yes","pending","","","",""
"SP2","2021","September","question-paper","resources/past-papers/raw/SP2/Sep21/SP2_221_EXAM_Clean Proof.pdf","SP2_221_EXAM_Clean Proof.pdf","sp2-2021-september-question-paper-sp2-221-exam-clean-proof",".pdf","223651","no","no","pending","","","",""
"SP2","2022","April","examiner-report","resources/past-papers/raw/SP2/Apr22/IandF_SP2_202204_ Examiner Report.pdf","IandF_SP2_202204_ Examiner Report.pdf","sp2-2022-april-examiner-report-iandf-sp2-202204-examiner-report",".pdf","68114","no","yes","pending","","","",""
"SP2","2022","April","question-paper","resources/past-papers/raw/SP2/Apr22/SP2_April22_EXAM_Clean Proof.pdf","SP2_April22_EXAM_Clean Proof.pdf","sp2-2022-april-question-paper-sp2-april22-exam-clean-proof",".pdf","197290","no","no","pending","","","",""
"SP2","2022","September","examiner-report","resources/past-papers/raw/SP2/Sep22/IandF_SP2_202209_Examiner Report.pdf","IandF_SP2_202209_Examiner Report.pdf","sp2-2022-september-examiner-report-iandf-sp2-202209-examiner-report",".pdf","124232","no","yes","pending","","","",""
"SP2","2022","September","question-paper","resources/past-papers/raw/SP2/Sep22/SP2_September22_EXAM.pdf","SP2_September22_EXAM.pdf","sp2-2022-september-question-paper-sp2-september22-exam",".pdf","243684","no","no","pending","","","",""
"SP2","2023","April","examiner-report","resources/past-papers/raw/SP2/Apr23/IandF_SP2_202304_Examiner report.pdf","IandF_SP2_202304_Examiner report.pdf","sp2-2023-april-examiner-report-iandf-sp2-202304-examiner-report",".pdf","155079","no","yes","pending","","","",""
"SP2","2023","April","question-paper","resources/past-papers/raw/SP2/Apr23/SP2_April23_EXAM_Clean Proof.pdf","SP2_April23_EXAM_Clean Proof.pdf","sp2-2023-april-question-paper-sp2-april23-exam-clean-proof",".pdf","778651","no","no","pending","","","",""
"SP2","2023","September","examiner-report","resources/past-papers/raw/SP2/Sep23/IandF_SP2_202309_Examiner Report.pdf","IandF_SP2_202309_Examiner Report.pdf","sp2-2023-september-examiner-report-iandf-sp2-202309-examiner-report",".pdf","152856","no","yes","pending","","","",""
"SP2","2023","September","question-paper","resources/past-papers/raw/SP2/Sep23/SP2_September23_EXAM_Clean Proof.pdf","SP2_September23_EXAM_Clean Proof.pdf","sp2-2023-september-question-paper-sp2-september23-exam-clean-proof",".pdf","222689","no","no","pending","","","",""
"SP2","2024","April","examiner-report","resources/past-papers/raw/SP2/Apr24/SP2_April 2024_Examiner Report.pdf","SP2_April 2024_Examiner Report.pdf","sp2-2024-april-examiner-report-sp2-april-2024-examiner-report",".pdf","428992","no","yes","pending","","","",""
"SP2","2024","April","question-paper","resources/past-papers/raw/SP2/Apr24/SP2_April_2024_Exam_Paper.pdf","SP2_April_2024_Exam_Paper.pdf","sp2-2024-april-question-paper-sp2-april-2024-exam-paper",".pdf","173652","no","no","pending","","","",""
"SP2","2024","September","examiner-report","resources/past-papers/raw/SP2/Sep24/SP2_September 2024_Examiner Report.pdf","SP2_September 2024_Examiner Report.pdf","sp2-2024-september-examiner-report-sp2-september-2024-examiner-report",".pdf","411018","no","yes","pending","","","",""
"SP2","2024","September","question-paper","resources/past-papers/raw/SP2/Sep24/SP2_September 2024_Exam Paper.pdf","SP2_September 2024_Exam Paper.pdf","sp2-2024-september-question-paper-sp2-september-2024-exam-paper",".pdf","127187","no","no","pending","","","",""
"SP2","2025","April","examiner-report","resources/past-papers/raw/SP2/Apr25/SP2_April 2025_Examiners Report.pdf","SP2_April 2025_Examiners Report.pdf","sp2-2025-april-examiner-report-sp2-april-2025-examiners-report",".pdf","662927","no","yes","pending","","","",""
"SP2","2025","April","question-paper","resources/past-papers/raw/SP2/Apr25/SP2_April 2025_Exam Paper.pdf","SP2_April 2025_Exam Paper.pdf","sp2-2025-april-question-paper-sp2-april-2025-exam-paper",".pdf","162707","no","no","pending","","","",""
"SP2","2025","September","question-paper","resources/past-papers/raw/SP2/Sep25/SP2_Sept2025_Exam.pdf","SP2_Sept2025_Exam.pdf","sp2-2025-september-question-paper-sp2-sept2025-exam",".pdf","159644","no","no","pending","","","",""
"SP4","2020","September","examiner-report","resources/past-papers/raw/SP4/Sep20/IandF_SP4_202009_Examiners_Report.pdf","IandF_SP4_202009_Examiners_Report.pdf","sp4-2020-september-examiner-report-iandf-sp4-202009-examiners-report",".pdf","85578","no","yes","pending","","","",""
"SP4","2020","September","question-paper","resources/past-papers/raw/SP4/Sep20/IandF_SP4_202009_ExamPaper.pdf","IandF_SP4_202009_ExamPaper.pdf","sp4-2020-september-question-paper-iandf-sp4-202009-exampaper",".pdf","416939","no","no","pending","","","",""
"SP4","2021","April","examiner-report","resources/past-papers/raw/SP4/Apr21/IandF_SP4_202104_Examiners_Report.pdf","IandF_SP4_202104_Examiners_Report.pdf","sp4-2021-april-examiner-report-iandf-sp4-202104-examiners-report",".pdf","227981","no","yes","pending","","","",""
"SP4","2021","April","question-paper","resources/past-papers/raw/SP4/Apr21/SP4_121_EXAM.pdf","SP4_121_EXAM.pdf","sp4-2021-april-question-paper-sp4-121-exam",".pdf","166519","no","no","pending","","","",""
"SP4","2021","September","examiner-report","resources/past-papers/raw/SP4/Sep21/IandF_SP4_202109_ Examiner Report.pdf","IandF_SP4_202109_ Examiner Report.pdf","sp4-2021-september-examiner-report-iandf-sp4-202109-examiner-report",".pdf","92440","no","yes","pending","","","",""
"SP4","2021","September","question-paper","resources/past-papers/raw/SP4/Sep21/SP4_221_EXAM_Final Clean.pdf","SP4_221_EXAM_Final Clean.pdf","sp4-2021-september-question-paper-sp4-221-exam-final-clean",".pdf","336908","no","no","pending","","","",""
"SP4","2022","April","examiner-report","resources/past-papers/raw/SP4/Apr22/IandF_SP4_202204_ Examiner Report.pdf","IandF_SP4_202204_ Examiner Report.pdf","sp4-2022-april-examiner-report-iandf-sp4-202204-examiner-report",".pdf","128338","no","yes","pending","","","",""
"SP4","2022","April","question-paper","resources/past-papers/raw/SP4/Apr22/SP4_April22_EXAM_Clean Proof.pdf","SP4_April22_EXAM_Clean Proof.pdf","sp4-2022-april-question-paper-sp4-april22-exam-clean-proof",".pdf","166342","no","no","pending","","","",""
"SP4","2022","September","examiner-report","resources/past-papers/raw/SP4/Sep22/IandF_SP4_202209_Examiner Report.pdf","IandF_SP4_202209_Examiner Report.pdf","sp4-2022-september-examiner-report-iandf-sp4-202209-examiner-report",".pdf","131713","no","yes","pending","","","",""
"SP4","2022","September","question-paper","resources/past-papers/raw/SP4/Sep22/SP4_September22_EXAM_Clean Proof.pdf","SP4_September22_EXAM_Clean Proof.pdf","sp4-2022-september-question-paper-sp4-september22-exam-clean-proof",".pdf","224321","no","no","pending","","","",""
"SP4","2023","April","examiner-report","resources/past-papers/raw/SP4/Apr23/IandF_SP4_202304_Examiner report.pdf","IandF_SP4_202304_Examiner report.pdf","sp4-2023-april-examiner-report-iandf-sp4-202304-examiner-report",".pdf","119837","no","yes","pending","","","",""
"SP4","2023","April","question-paper","resources/past-papers/raw/SP4/Apr23/SP4_April23_EXAM_Clean Proof.pdf","SP4_April23_EXAM_Clean Proof.pdf","sp4-2023-april-question-paper-sp4-april23-exam-clean-proof",".pdf","771575","no","no","pending","","","",""
"SP4","2023","September","examiner-report","resources/past-papers/raw/SP4/Sep23/IandF_SP4_202309_Examiners Report.pdf","IandF_SP4_202309_Examiners Report.pdf","sp4-2023-september-examiner-report-iandf-sp4-202309-examiners-report",".pdf","132297","no","yes","pending","","","",""
"SP4","2023","September","question-paper","resources/past-papers/raw/SP4/Sep23/SP4_September23_EXAM_Clean Proof.pdf","SP4_September23_EXAM_Clean Proof.pdf","sp4-2023-september-question-paper-sp4-september23-exam-clean-proof",".pdf","221334","no","no","pending","","","",""
"SP4","2024","April","examiner-report","resources/past-papers/raw/SP4/Apr24/SP4_April 2024_Examiner Report.pdf","SP4_April 2024_Examiner Report.pdf","sp4-2024-april-examiner-report-sp4-april-2024-examiner-report",".pdf","427402","no","yes","pending","","","",""
"SP4","2024","April","question-paper","resources/past-papers/raw/SP4/Apr24/SP4_April_2024_Exam_Paper.pdf","SP4_April_2024_Exam_Paper.pdf","sp4-2024-april-question-paper-sp4-april-2024-exam-paper",".pdf","161969","no","no","pending","","","",""
"SP4","2024","September","examiner-report","resources/past-papers/raw/SP4/Sep24/SP4_September 2024_Examiner Report.pdf","SP4_September 2024_Examiner Report.pdf","sp4-2024-september-examiner-report-sp4-september-2024-examiner-report",".pdf","403360","no","yes","pending","","","",""
"SP4","2024","September","question-paper","resources/past-papers/raw/SP4/Sep24/SP4_September 2024_Exam Paper.pdf","SP4_September 2024_Exam Paper.pdf","sp4-2024-september-question-paper-sp4-september-2024-exam-paper",".pdf","136761","no","no","pending","","","",""
"SP4","2025","April","examiner-report","resources/past-papers/raw/SP4/Apr25/SP4_April2025_Examiners' Report.pdf","SP4_April2025_Examiners' Report.pdf","sp4-2025-april-examiner-report-sp4-april2025-examiners-report",".pdf","762447","no","yes","pending","","","",""
"SP4","2025","April","question-paper","resources/past-papers/raw/SP4/Apr25/SP4_April2025_Exam Paper.pdf","SP4_April2025_Exam Paper.pdf","sp4-2025-april-question-paper-sp4-april2025-exam-paper",".pdf","194671","no","no","pending","","","",""
"SP4","2025","September","question-paper","resources/past-papers/raw/SP4/Sep25/SP4_Sept2025_Exam.pdf","SP4_Sept2025_Exam.pdf","sp4-2025-september-question-paper-sp4-sept2025-exam",".pdf","198555","no","no","pending","","","",""
"SP5","2020","September","examiner-report","resources/past-papers/raw/SP5/Sep20/IandF_SP5_202009_Examiners_Report.pdf","IandF_SP5_202009_Examiners_Report.pdf","sp5-2020-september-examiner-report-iandf-sp5-202009-examiners-report",".pdf","131437","no","yes","pending","","","",""
"SP5","2020","September","question-paper","resources/past-papers/raw/SP5/Sep20/IandF_SP5_202009_ExamPaper.pdf","IandF_SP5_202009_ExamPaper.pdf","sp5-2020-september-question-paper-iandf-sp5-202009-exampaper",".pdf","256456","no","no","pending","","","",""
"SP5","2021","April","examiner-report","resources/past-papers/raw/SP5/Apr21/IandF_SP5_202104_Examiners_Report.pdf","IandF_SP5_202104_Examiners_Report.pdf","sp5-2021-april-examiner-report-iandf-sp5-202104-examiners-report",".pdf","129119","no","yes","pending","","","",""
"SP5","2021","April","question-paper","resources/past-papers/raw/SP5/Apr21/SP5_121_EXAM.pdf","SP5_121_EXAM.pdf","sp5-2021-april-question-paper-sp5-121-exam",".pdf","191083","no","no","pending","","","",""
"SP5","2021","September","examiner-report","resources/past-papers/raw/SP5/Sep21/IandF_SP5_202109_ Examiner Report.pdf","IandF_SP5_202109_ Examiner Report.pdf","sp5-2021-september-examiner-report-iandf-sp5-202109-examiner-report",".pdf","125072","no","yes","pending","","","",""
"SP5","2021","September","question-paper","resources/past-papers/raw/SP5/Sep21/SP5_221_EXAM_Clean Proof.pdf","SP5_221_EXAM_Clean Proof.pdf","sp5-2021-september-question-paper-sp5-221-exam-clean-proof",".pdf","279747","no","no","pending","","","",""
"SP5","2022","April","examiner-report","resources/past-papers/raw/SP5/Apr22/IandF_SP5_202204_Examiner Report.pdf","IandF_SP5_202204_Examiner Report.pdf","sp5-2022-april-examiner-report-iandf-sp5-202204-examiner-report",".pdf","72705","no","yes","pending","","","",""
"SP5","2022","April","question-paper","resources/past-papers/raw/SP5/Apr22/SP5_April22_EXAM_Clean Proof.pdf","SP5_April22_EXAM_Clean Proof.pdf","sp5-2022-april-question-paper-sp5-april22-exam-clean-proof",".pdf","226643","no","no","pending","","","",""
"SP5","2022","September","examiner-report","resources/past-papers/raw/SP5/Sep22/IandF_SP5_202209_Examiner Report.pdf","IandF_SP5_202209_Examiner Report.pdf","sp5-2022-september-examiner-report-iandf-sp5-202209-examiner-report",".pdf","231139","no","yes","pending","","","",""
"SP5","2022","September","question-paper","resources/past-papers/raw/SP5/Sep22/SP5_September22_EXAM.pdf","SP5_September22_EXAM.pdf","sp5-2022-september-question-paper-sp5-september22-exam",".pdf","245241","no","no","pending","","","",""
"SP5","2023","April","examiner-report","resources/past-papers/raw/SP5/Apr23/IandF_SP5_202304_Examiner Report.pdf","IandF_SP5_202304_Examiner Report.pdf","sp5-2023-april-examiner-report-iandf-sp5-202304-examiner-report",".pdf","161356","no","yes","pending","","","",""
"SP5","2023","April","question-paper","resources/past-papers/raw/SP5/Apr23/SP5_April 23_EXAM_Clean Proof.pdf","SP5_April 23_EXAM_Clean Proof.pdf","sp5-2023-april-question-paper-sp5-april-23-exam-clean-proof",".pdf","394334","no","no","pending","","","",""
"SP5","2023","September","examiner-report","resources/past-papers/raw/SP5/Sep23/IandF_SP5_202309_Examiner Report.pdf","IandF_SP5_202309_Examiner Report.pdf","sp5-2023-september-examiner-report-iandf-sp5-202309-examiner-report",".pdf","165826","no","yes","pending","","","",""
"SP5","2023","September","question-paper","resources/past-papers/raw/SP5/Sep23/SP5_September23_EXAM_Clean Proof.pdf","SP5_September23_EXAM_Clean Proof.pdf","sp5-2023-september-question-paper-sp5-september23-exam-clean-proof",".pdf","919616","no","no","pending","","","",""
"SP5","2024","April","examiner-report","resources/past-papers/raw/SP5/Apr24/SP5_April 2024_Examiner Report.pdf","SP5_April 2024_Examiner Report.pdf","sp5-2024-april-examiner-report-sp5-april-2024-examiner-report",".pdf","417344","no","yes","pending","","","",""
"SP5","2024","April","question-paper","resources/past-papers/raw/SP5/Apr24/SP5_April_2024_Exam_Paper.pdf","SP5_April_2024_Exam_Paper.pdf","sp5-2024-april-question-paper-sp5-april-2024-exam-paper",".pdf","219425","no","no","pending","","","",""
"SP5","2024","September","examiner-report","resources/past-papers/raw/SP5/Sep24/SP5_September 2024_Examiner Report.pdf","SP5_September 2024_Examiner Report.pdf","sp5-2024-september-examiner-report-sp5-september-2024-examiner-report",".pdf","406029","no","yes","pending","","","",""
"SP5","2024","September","question-paper","resources/past-papers/raw/SP5/Sep24/SP5_September 2024_Exam Paper.pdf","SP5_September 2024_Exam Paper.pdf","sp5-2024-september-question-paper-sp5-september-2024-exam-paper",".pdf","179878","no","no","pending","","","",""
"SP5","2025","April","examiner-report","resources/past-papers/raw/SP5/Apr25/SP5_April2025_Examiners' Report.pdf","SP5_April2025_Examiners' Report.pdf","sp5-2025-april-examiner-report-sp5-april2025-examiners-report",".pdf","722814","no","yes","pending","","","",""
"SP5","2025","April","question-paper","resources/past-papers/raw/SP5/Apr25/SP5_April2025_Exam Paper.pdf","SP5_April2025_Exam Paper.pdf","sp5-2025-april-question-paper-sp5-april2025-exam-paper",".pdf","213147","no","no","pending","","","",""
"SP5","2025","September","question-paper","resources/past-papers/raw/SP5/Sep25/SP5_Sept2025_Exam.pdf","SP5_Sept2025_Exam.pdf","sp5-2025-september-question-paper-sp5-sept2025-exam",".pdf","195779","no","no","pending","","","",""
"SP6","2020","September","examiner-report","resources/past-papers/raw/SP6/Sep20/IandF_SP6_202009_Examiners_Report.pdf","IandF_SP6_202009_Examiners_Report.pdf","sp6-2020-september-examiner-report-iandf-sp6-202009-examiners-report",".pdf","164375","no","yes","pending","","","",""
"SP6","2020","September","question-paper","resources/past-papers/raw/SP6/Sep20/IandF_SP6_202009_ExamPaper.pdf","IandF_SP6_202009_ExamPaper.pdf","sp6-2020-september-question-paper-iandf-sp6-202009-exampaper",".pdf","284255","no","no","pending","","","",""
"SP6","2021","April","examiner-report","resources/past-papers/raw/SP6/Apr21/IandF_SP6_202104_Examiners_Report.pdf","IandF_SP6_202104_Examiners_Report.pdf","sp6-2021-april-examiner-report-iandf-sp6-202104-examiners-report",".pdf","188805","no","yes","pending","","","",""
"SP6","2021","April","question-paper","resources/past-papers/raw/SP6/Apr21/SP6_121_EXAM.pdf","SP6_121_EXAM.pdf","sp6-2021-april-question-paper-sp6-121-exam",".pdf","242941","no","no","pending","","","",""
"SP6","2021","September","examiner-report","resources/past-papers/raw/SP6/Sep21/IandF_SP6 _202109_Examiner report.pdf","IandF_SP6 _202109_Examiner report.pdf","sp6-2021-september-examiner-report-iandf-sp6-202109-examiner-report",".pdf","200392","no","yes","pending","","","",""
