"exam_code","source_path","destination_path","relative_path","file_ext","size_bytes","sha256","last_ingested_utc"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep21\SP1_221_EXAM_Final Clean.pdf","resources/past-papers/raw/SP1/Sep21/SP1_221_EXAM_Final Clean.pdf","SP1/Sep21/SP1_221_EXAM_Final Clean.pdf",".pdf","228210","9BA1614F712FBB4F0C27B75F8F553D35DA47111EF76837F07078CBF44EA547B1","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep22\IandF_SP1_202209_Examiner Report.pdf","resources/past-papers/raw/SP1/Sep22/IandF_SP1_202209_Examiner Report.pdf","SP1/Sep22/IandF_SP1_202209_Examiner Report.pdf",".pdf","201670","29826689698DEC63B9EA2C546CA8AE2E9957FD7C5CB0BCFFA3AD37C26467B9CB","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep22\SP1_September22_EXAM.pdf","resources/past-papers/raw/SP1/Sep22/SP1_September22_EXAM.pdf","SP1/Sep22/SP1_September22_EXAM.pdf",".pdf","161759","75DBA8120E92C8CEBA364734171F04358570E52412029275158A313AF9EEAD19","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep23\IandF_SP1_202309_Examiner Report.pdf","resources/past-papers/raw/SP1/Sep23/IandF_SP1_202309_Examiner Report.pdf","SP1/Sep23/IandF_SP1_202309_Examiner Report.pdf",".pdf","234186","9BAC10A26C236BAC7B2C137ADCAC04801AB5FC4D306DC0B2BEBB17DB7D2F6DC0","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep23\SP1_September23_EXAM_Clean Proof (1).pdf","resources/past-papers/raw/SP1/Sep23/SP1_September23_EXAM_Clean Proof (1).pdf","SP1/Sep23/SP1_September23_EXAM_Clean Proof (1).pdf",".pdf","220974","3150C6886791EFFB4AA4E1D09798B14AB9AF75441F71E111D1165809E2F60F1D","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep24\SP1_September 2024_Exam Paper.pdf","resources/past-papers/raw/SP1/Sep24/SP1_September 2024_Exam Paper.pdf","SP1/Sep24/SP1_September 2024_Exam Paper.pdf",".pdf","159394","E61E5FF32F70F9AAE0AF1744691C978D16031DA65DE756AAC82855C9A24C9B80","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep24\SP1_September 2024_Examiner Report.pdf","resources/past-papers/raw/SP1/Sep24/SP1_September 2024_Examiner Report.pdf","SP1/Sep24/SP1_September 2024_Examiner Report.pdf",".pdf","540546","6DEFE398EF848440C90CEDFD0D59D072F647C67621E30B70B12034B3D11BB568","2026-06-15T23:23:20Z"
"SP1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP1\Sep25\SP1_Sept2025_Exam.pdf","resources/past-papers/raw/SP1/Sep25/SP1_Sept2025_Exam.pdf","SP1/Sep25/SP1_Sept2025_Exam.pdf",".pdf","186558","273FC4E61A112CE1C36960D304CF662BC528AF3ADB2EE19283E71F571229256A","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr21\IandF_SP2_202104_Examiners_Report.pdf","resources/past-papers/raw/SP2/Apr21/IandF_SP2_202104_Examiners_Report.pdf","SP2/Apr21/IandF_SP2_202104_Examiners_Report.pdf",".pdf","112781","11216FEDA7D8C4BE679E2E6E3FF5EE21F9E88FC8B566D33CBA77846B6FA5FD1A","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr21\SP2_121_EXAM.pdf","resources/past-papers/raw/SP2/Apr21/SP2_121_EXAM.pdf","SP2/Apr21/SP2_121_EXAM.pdf",".pdf","222653","AF603A90AA6968453CD3EFCAFEEC08BF37A1F6F41ADE63F7E84BE0DBF2D4C4EF","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr22\IandF_SP2_202204_ Examiner Report.pdf","resources/past-papers/raw/SP2/Apr22/IandF_SP2_202204_ Examiner Report.pdf","SP2/Apr22/IandF_SP2_202204_ Examiner Report.pdf",".pdf","68114","E79D22CF3A1D373407C1E9958D43E7A8E422A20EB96DFB115D24A7948EFC255A","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr22\SP2_April22_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP2/Apr22/SP2_April22_EXAM_Clean Proof.pdf","SP2/Apr22/SP2_April22_EXAM_Clean Proof.pdf",".pdf","197290","FA356A1047EF4A9D16290C42011BA927950CECCCA61A647A621DBD07AC5009BE","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr23\IandF_SP2_202304_Examiner report.pdf","resources/past-papers/raw/SP2/Apr23/IandF_SP2_202304_Examiner report.pdf","SP2/Apr23/IandF_SP2_202304_Examiner report.pdf",".pdf","155079","A34B2526A01AB3B5FC94D936F27674B0BAA1BE1C6D1438A99B488622F6E31571","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr23\SP2_April23_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP2/Apr23/SP2_April23_EXAM_Clean Proof.pdf","SP2/Apr23/SP2_April23_EXAM_Clean Proof.pdf",".pdf","778651","982A60D45E2CE87408DD01867E4C0566F3531DDBD2F4D2B96179B514083B0B42","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr24\SP2_April 2024_Examiner Report.pdf","resources/past-papers/raw/SP2/Apr24/SP2_April 2024_Examiner Report.pdf","SP2/Apr24/SP2_April 2024_Examiner Report.pdf",".pdf","428992","0B450CD2349FA8B1693A1C49624937C84BB7A2182CC16B99F04F27890209115E","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr24\SP2_April_2024_Exam_Paper.pdf","resources/past-papers/raw/SP2/Apr24/SP2_April_2024_Exam_Paper.pdf","SP2/Apr24/SP2_April_2024_Exam_Paper.pdf",".pdf","173652","E208DD43222DFEEC580E06F0C34CBA23BD439F516A5F3EBB4F43DEB3BFF77D0C","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr25\SP2_April 2025_Exam Paper.pdf","resources/past-papers/raw/SP2/Apr25/SP2_April 2025_Exam Paper.pdf","SP2/Apr25/SP2_April 2025_Exam Paper.pdf",".pdf","162707","66C8916FF8F3894F0576F1D0EE1232B6615AB3CBB9750C5C7EA59060F718B267","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Apr25\SP2_April 2025_Examiners Report.pdf","resources/past-papers/raw/SP2/Apr25/SP2_April 2025_Examiners Report.pdf","SP2/Apr25/SP2_April 2025_Examiners Report.pdf",".pdf","662927","4F725E675CC531D591B4CEE19DFCEE8A01771E62DEB9A5619FF0D36AF0697085","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep20\IandF_SP2_202009_Examiners_Report.pdf","resources/past-papers/raw/SP2/Sep20/IandF_SP2_202009_Examiners_Report.pdf","SP2/Sep20/IandF_SP2_202009_Examiners_Report.pdf",".pdf","124497","48611788F8B9DBCEF63A385C2B3584BADA9E124F51A55927193FD08A5AA0DE08","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep20\IandF_SP2_202009_ExamPaper.pdf","resources/past-papers/raw/SP2/Sep20/IandF_SP2_202009_ExamPaper.pdf","SP2/Sep20/IandF_SP2_202009_ExamPaper.pdf",".pdf","273676","7C7AC29B14EDD5FF0A869230E98D3CFF654386D5985E6D34907660A41B23208F","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep21\IandF_SP2_202109_ Examiner Report.pdf","resources/past-papers/raw/SP2/Sep21/IandF_SP2_202109_ Examiner Report.pdf","SP2/Sep21/IandF_SP2_202109_ Examiner Report.pdf",".pdf","126000","6776702726E762F0F3186DB94EA1169EC7468C2BBB0771A513F06098FF13F7C6","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep21\SP2_221_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP2/Sep21/SP2_221_EXAM_Clean Proof.pdf","SP2/Sep21/SP2_221_EXAM_Clean Proof.pdf",".pdf","223651","2F8BBE50B625040D29A1CE0E3A0B76D878A18A4843166E1476CBC189F0DD2B96","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep22\IandF_SP2_202209_Examiner Report.pdf","resources/past-papers/raw/SP2/Sep22/IandF_SP2_202209_Examiner Report.pdf","SP2/Sep22/IandF_SP2_202209_Examiner Report.pdf",".pdf","124232","544CCEEBB78E9F5B217D763DF9F942BF0C7FA59DCE5C349CF3E6E6789E31E03B","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep22\SP2_September22_EXAM.pdf","resources/past-papers/raw/SP2/Sep22/SP2_September22_EXAM.pdf","SP2/Sep22/SP2_September22_EXAM.pdf",".pdf","243684","525BBB183B8CFCA06A4B0B76AECEABA5E148BFB2070A99CEB4176189E22350C3","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep23\IandF_SP2_202309_Examiner Report.pdf","resources/past-papers/raw/SP2/Sep23/IandF_SP2_202309_Examiner Report.pdf","SP2/Sep23/IandF_SP2_202309_Examiner Report.pdf",".pdf","152856","1BC892C8988966A54D8A0C7F6BAF4F7D1368AADE15CD0138FFF6C4F676546AF9","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep23\SP2_September23_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP2/Sep23/SP2_September23_EXAM_Clean Proof.pdf","SP2/Sep23/SP2_September23_EXAM_Clean Proof.pdf",".pdf","222689","5E74653B6E90F9C92F85993EDC9565DB3AC20F5A03ACBEC2FE6B9674470B1A14","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep24\SP2_September 2024_Exam Paper.pdf","resources/past-papers/raw/SP2/Sep24/SP2_September 2024_Exam Paper.pdf","SP2/Sep24/SP2_September 2024_Exam Paper.pdf",".pdf","127187","4A480CDFA1C56CC8719CE38F40B35DA72099A59213F4D5EC89D6674BF38BBCE8","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep24\SP2_September 2024_Examiner Report.pdf","resources/past-papers/raw/SP2/Sep24/SP2_September 2024_Examiner Report.pdf","SP2/Sep24/SP2_September 2024_Examiner Report.pdf",".pdf","411018","4CA382F56BF337D537D83713AF6B044F1ADF7FC780D4486CB43CF949C311FD5D","2026-06-15T23:23:20Z"
"SP2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP2\Sep25\SP2_Sept2025_Exam.pdf","resources/past-papers/raw/SP2/Sep25/SP2_Sept2025_Exam.pdf","SP2/Sep25/SP2_Sept2025_Exam.pdf",".pdf","159644","A4E5AF2CC6DF758C356C4D0945F91BE5256E825ADB39CE40DF9CAAC11A43F4CD","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr21\IandF_SP4_202104_Examiners_Report.pdf","resources/past-papers/raw/SP4/Apr21/IandF_SP4_202104_Examiners_Report.pdf","SP4/Apr21/IandF_SP4_202104_Examiners_Report.pdf",".pdf","227981","DAA299EB4D18AE5D0DF7A1454FF7D52F5C20BA1155B62A144319498DCC0E724E","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr21\SP4_121_EXAM.pdf","resources/past-papers/raw/SP4/Apr21/SP4_121_EXAM.pdf","SP4/Apr21/SP4_121_EXAM.pdf",".pdf","166519","3ACFA3D25BC5333BA36563F575020390871D0316A7F0A2A4DBF22598EB746F46","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr22\IandF_SP4_202204_ Examiner Report.pdf","resources/past-papers/raw/SP4/Apr22/IandF_SP4_202204_ Examiner Report.pdf","SP4/Apr22/IandF_SP4_202204_ Examiner Report.pdf",".pdf","128338","F6CBEE4CBC17B904A54FA5A9E6809950D70342A47130AEA97586F23B36D3FA65","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr22\SP4_April22_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP4/Apr22/SP4_April22_EXAM_Clean Proof.pdf","SP4/Apr22/SP4_April22_EXAM_Clean Proof.pdf",".pdf","166342","94CFC5F4D92550590873594B430722E09216DC79B17082C50556D8EFBF9A33C1","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr23\IandF_SP4_202304_Examiner report.pdf","resources/past-papers/raw/SP4/Apr23/IandF_SP4_202304_Examiner report.pdf","SP4/Apr23/IandF_SP4_202304_Examiner report.pdf",".pdf","119837","B8B64C1A2E81A4A8752A0C4F1643F3559F21019A98F0D0074BC5B367DDC05FAC","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr23\SP4_April23_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP4/Apr23/SP4_April23_EXAM_Clean Proof.pdf","SP4/Apr23/SP4_April23_EXAM_Clean Proof.pdf",".pdf","771575","9F012007E28E85476010A1A55A47CCBDF8211D6FFC11E82BBE6AFBFAF2CC3476","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr24\SP4_April 2024_Examiner Report.pdf","resources/past-papers/raw/SP4/Apr24/SP4_April 2024_Examiner Report.pdf","SP4/Apr24/SP4_April 2024_Examiner Report.pdf",".pdf","427402","C1BBA69313BFA7CE2294191B11AD27AE6353CF480F002FF806EBD2D561DAC087","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr24\SP4_April_2024_Exam_Paper.pdf","resources/past-papers/raw/SP4/Apr24/SP4_April_2024_Exam_Paper.pdf","SP4/Apr24/SP4_April_2024_Exam_Paper.pdf",".pdf","161969","45D6345274D003789D71102C8423FD47D2F83EF8A29696B25C84710155E34618","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr25\SP4_April2025_Exam Paper.pdf","resources/past-papers/raw/SP4/Apr25/SP4_April2025_Exam Paper.pdf","SP4/Apr25/SP4_April2025_Exam Paper.pdf",".pdf","194671","CC904B5CD076F90532DCE4939AAA9DEAF4DA4FEAA62E622A7B8E7A78C2ECA737","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Apr25\SP4_April2025_Examiners' Report.pdf","resources/past-papers/raw/SP4/Apr25/SP4_April2025_Examiners' Report.pdf","SP4/Apr25/SP4_April2025_Examiners' Report.pdf",".pdf","762447","0584E06D3A02CCE718F198D4E65D37D04C05EC663B8D50556274B47B2084645C","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep20\IandF_SP4_202009_Examiners_Report.pdf","resources/past-papers/raw/SP4/Sep20/IandF_SP4_202009_Examiners_Report.pdf","SP4/Sep20/IandF_SP4_202009_Examiners_Report.pdf",".pdf","85578","06DCD598B090302CE98ABDF89DBA1E559E9DED8BD17799FAA2ED0E5D81D43A06","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep20\IandF_SP4_202009_ExamPaper.pdf","resources/past-papers/raw/SP4/Sep20/IandF_SP4_202009_ExamPaper.pdf","SP4/Sep20/IandF_SP4_202009_ExamPaper.pdf",".pdf","416939","7CB7DF2EDFCDA259CCB9B70E3A0A4F3A542B59DE16C6476FC58F220B1B4E5E2B","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep21\IandF_SP4_202109_ Examiner Report.pdf","resources/past-papers/raw/SP4/Sep21/IandF_SP4_202109_ Examiner Report.pdf","SP4/Sep21/IandF_SP4_202109_ Examiner Report.pdf",".pdf","92440","BC9A1D48157DA9545B8887D28E421D2994099CBCBDC758D4634AC4886927609E","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep21\SP4_221_EXAM_Final Clean.pdf","resources/past-papers/raw/SP4/Sep21/SP4_221_EXAM_Final Clean.pdf","SP4/Sep21/SP4_221_EXAM_Final Clean.pdf",".pdf","336908","750B1665C721DFFBB8D50C1E4D674C8A78FA6B3FA946EBF4F5B816A97F850882","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep22\IandF_SP4_202209_Examiner Report.pdf","resources/past-papers/raw/SP4/Sep22/IandF_SP4_202209_Examiner Report.pdf","SP4/Sep22/IandF_SP4_202209_Examiner Report.pdf",".pdf","131713","DA20349F1B143CBA4A11621ECCD0981820D684C7062B4389088B26BF331AFBE1","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep22\SP4_September22_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP4/Sep22/SP4_September22_EXAM_Clean Proof.pdf","SP4/Sep22/SP4_September22_EXAM_Clean Proof.pdf",".pdf","224321","A97956EA648B04A1346CB8FC48B30A2F7E40FDFB35FD40AD2FE3B13B5208D4C8","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep23\IandF_SP4_202309_Examiners Report.pdf","resources/past-papers/raw/SP4/Sep23/IandF_SP4_202309_Examiners Report.pdf","SP4/Sep23/IandF_SP4_202309_Examiners Report.pdf",".pdf","132297","C227288F20AFEEC4B6F6C86B80EE97073EBAE97AE697B8B9CA5F024B77E4C938","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep23\SP4_September23_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP4/Sep23/SP4_September23_EXAM_Clean Proof.pdf","SP4/Sep23/SP4_September23_EXAM_Clean Proof.pdf",".pdf","221334","5FBE6990AD326F21E0A2F3E67A1BB3A49768343BAE48732529512FC86F52CE2C","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep24\SP4_September 2024_Exam Paper.pdf","resources/past-papers/raw/SP4/Sep24/SP4_September 2024_Exam Paper.pdf","SP4/Sep24/SP4_September 2024_Exam Paper.pdf",".pdf","136761","4543AD1BB8F3B4EC7E4EF4AF4F83394BBDC8FAEDAFCDA3D0169B509262E7C2B5","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep24\SP4_September 2024_Examiner Report.pdf","resources/past-papers/raw/SP4/Sep24/SP4_September 2024_Examiner Report.pdf","SP4/Sep24/SP4_September 2024_Examiner Report.pdf",".pdf","403360","47B1613F12C72CF1E9770AC6D6AFEE39D900DDE28A7809F683E9D6EC304B03B8","2026-06-15T23:23:20Z"
"SP4","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP4\Sep25\SP4_Sept2025_Exam.pdf","resources/past-papers/raw/SP4/Sep25/SP4_Sept2025_Exam.pdf","SP4/Sep25/SP4_Sept2025_Exam.pdf",".pdf","198555","DBAA38D848331108FD4E67F70852536061E1F836637EBB4E33369307E8703FF2","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr21\IandF_SP5_202104_Examiners_Report.pdf","resources/past-papers/raw/SP5/Apr21/IandF_SP5_202104_Examiners_Report.pdf","SP5/Apr21/IandF_SP5_202104_Examiners_Report.pdf",".pdf","129119","14A30384BBDFDD4177BBDA95FA42B5AF0E62CA63D6644C112E504CDA09C3856A","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr21\SP5_121_EXAM.pdf","resources/past-papers/raw/SP5/Apr21/SP5_121_EXAM.pdf","SP5/Apr21/SP5_121_EXAM.pdf",".pdf","191083","101B901B8D451D64F2D3C273CE693DC128AE526C39C76B9983B40E1B438EFD10","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr22\IandF_SP5_202204_Examiner Report.pdf","resources/past-papers/raw/SP5/Apr22/IandF_SP5_202204_Examiner Report.pdf","SP5/Apr22/IandF_SP5_202204_Examiner Report.pdf",".pdf","72705","CC10259493788A3B80E090D479A81C41DE4BBA21F38FB0B36B8F472EC0BF90BE","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr22\SP5_April22_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP5/Apr22/SP5_April22_EXAM_Clean Proof.pdf","SP5/Apr22/SP5_April22_EXAM_Clean Proof.pdf",".pdf","226643","8165A0B67BFB62BD315E3899BA14F6E6B445CB3A300338FDA3B446A85ECFABF2","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr23\IandF_SP5_202304_Examiner Report.pdf","resources/past-papers/raw/SP5/Apr23/IandF_SP5_202304_Examiner Report.pdf","SP5/Apr23/IandF_SP5_202304_Examiner Report.pdf",".pdf","161356","BA7B7AE5DAF6CCD1BAC0906BE4716104018DBD29B8B9B157DCB2DE277AE43000","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr23\SP5_April 23_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP5/Apr23/SP5_April 23_EXAM_Clean Proof.pdf","SP5/Apr23/SP5_April 23_EXAM_Clean Proof.pdf",".pdf","394334","168DFBFC2F0AE05CFA37EF1EF85256589BC6BE2487E064E32CC81C0168BE3E3E","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr24\SP5_April 2024_Examiner Report.pdf","resources/past-papers/raw/SP5/Apr24/SP5_April 2024_Examiner Report.pdf","SP5/Apr24/SP5_April 2024_Examiner Report.pdf",".pdf","417344","C0C57706BF80CABB4F7D1BD1B1D98EF22D10CC0E16C226AB30BEB73EE6DFD9F4","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr24\SP5_April_2024_Exam_Paper.pdf","resources/past-papers/raw/SP5/Apr24/SP5_April_2024_Exam_Paper.pdf","SP5/Apr24/SP5_April_2024_Exam_Paper.pdf",".pdf","219425","B2215E420992A6F039E1BA87A04754051C083EEB4EDA8F429D3DD1BD6DCCDFCB","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr25\SP5_April2025_Exam Paper.pdf","resources/past-papers/raw/SP5/Apr25/SP5_April2025_Exam Paper.pdf","SP5/Apr25/SP5_April2025_Exam Paper.pdf",".pdf","213147","38EADCC58EEC9A54037B01E26201A01300F819CBADF8D57E19C18744B0E582D8","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Apr25\SP5_April2025_Examiners' Report.pdf","resources/past-papers/raw/SP5/Apr25/SP5_April2025_Examiners' Report.pdf","SP5/Apr25/SP5_April2025_Examiners' Report.pdf",".pdf","722814","B5F1DF14B4D59ECCE02F8B6832E0F86E42E605E490199223B6719F22D3A60C8F","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep20\IandF_SP5_202009_Examiners_Report.pdf","resources/past-papers/raw/SP5/Sep20/IandF_SP5_202009_Examiners_Report.pdf","SP5/Sep20/IandF_SP5_202009_Examiners_Report.pdf",".pdf","131437","EF9D8C0E7F54DB5C4A4EB2C9AF0DB355D5AACCAD8AED601808DC551D0C1BC04C","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep20\IandF_SP5_202009_ExamPaper.pdf","resources/past-papers/raw/SP5/Sep20/IandF_SP5_202009_ExamPaper.pdf","SP5/Sep20/IandF_SP5_202009_ExamPaper.pdf",".pdf","256456","66986A49F3044381A1C478A71A3FD62C55AAE09BD3560DA59729B5951F7F1458","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep21\IandF_SP5_202109_ Examiner Report.pdf","resources/past-papers/raw/SP5/Sep21/IandF_SP5_202109_ Examiner Report.pdf","SP5/Sep21/IandF_SP5_202109_ Examiner Report.pdf",".pdf","125072","67CA4E9D78E76BB7845FF985C132D8A07E3C0B9B15E5AD7AC105B5A41F01BC5C","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep21\SP5_221_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP5/Sep21/SP5_221_EXAM_Clean Proof.pdf","SP5/Sep21/SP5_221_EXAM_Clean Proof.pdf",".pdf","279747","061496FBA9ED9B0B0887709ABAB6FAB7B1ACBA2030E886EEDE3AF644E02814E7","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep22\IandF_SP5_202209_Examiner Report.pdf","resources/past-papers/raw/SP5/Sep22/IandF_SP5_202209_Examiner Report.pdf","SP5/Sep22/IandF_SP5_202209_Examiner Report.pdf",".pdf","231139","7AB102A1E6641548881B25B60C31B4A34973844D48FFC7CE91C72A667DA2A14B","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep22\SP5_September22_EXAM.pdf","resources/past-papers/raw/SP5/Sep22/SP5_September22_EXAM.pdf","SP5/Sep22/SP5_September22_EXAM.pdf",".pdf","245241","076E7DCA94D4558C31F60E52E2F2C028BE90E536926AF98C7FCF367184610905","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep23\IandF_SP5_202309_Examiner Report.pdf","resources/past-papers/raw/SP5/Sep23/IandF_SP5_202309_Examiner Report.pdf","SP5/Sep23/IandF_SP5_202309_Examiner Report.pdf",".pdf","165826","452E2B53EF283837235D450F0449A5C113C250871362EF8EBB97D4208AEEA31A","2026-06-15T23:23:20Z"
"SP5","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\SP5\Sep23\SP5_September23_EXAM_Clean Proof.pdf","resources/past-papers/raw/SP5/Sep23/SP5_September23_EXAM_Clean Proof.pdf","SP5/Sep23/SP5_September23_EXAM_Clean Proof.pdf",".pdf","919616","7DCF18F7D75C4C3D9BA56D0EA0473FFA9EFF065E5B6F63743AB9E8D3FE1CDB2C","2026-06-15T23:23:20Z"
